sim_index,tau,gamma,rho,R0,near_threshold,peak_I,peak_time,final_R
2902,0.01454926,0.61962543,0.002377,0.7983,0,280.8437,10.04,3327.0
302,0.00227203,0.49635916,0.00541936,0.1556,0,542.0,0.0,609.0
2864,0.00510553,0.29846667,0.00807106,0.5816,0,807.0,0.0,2758.0
610,0.00063601,0.40462478,0.0023848,0.0534,0,238.0,0.0,243.0
2516,0.00708015,0.32774239,0.00912884,0.7345,0,913.0,0.0,4172.0
1111,0.01370956,0.81370475,0.00643875,0.5728,0,644.0,0.0,2289.0
1134,0.01988511,0.52063218,0.00868084,1.2986,0,2949.1465,7.03,19299.0
717,0.00230755,0.51862883,0.00847216,0.1513,0,847.0,0.0,952.0
1559,0.01533855,0.77838517,0.00496135,0.67,0,496.0,0.0,2554.0
882,0.01549382,0.41875532,0.00033347,1.258,0,2159.2795,24.1,17833.0
3100,0.00773362,0.15540433,0.0071111,1.692,0,5042.0155,26.1,30509.0
3604,0.00664243,0.8996533,0.00545115,0.251,0,545.0,0.0,655.0
3976,0.01527601,0.36713687,0.00288896,1.4147,0,3277.03,13.05,23014.0
2637,0.00618208,0.68259673,0.00464497,0.3079,0,464.0,0.0,606.0
2910,0.010518,0.40090055,0.00335578,0.892,1,552.5821,23.09,6604.0
3732,0.01108514,0.55643168,0.00343734,0.6773,0,344.0,0.0,2379.0
1905,0.00922708,0.87339118,0.00415582,0.3592,0,416.0,0.0,629.0
3862,0.0034407,0.32229454,0.0017933,0.363,0,179.0,0.0,208.0
3474,0.01584266,0.59765009,0.00620218,0.9013,1,932.575,10.04,8598.0
1886,0.00515386,0.36129144,0.00941029,0.485,0,941.0,0.0,1860.0
3127,0.01935755,0.33781816,0.00881082,1.9483,0,7325.9885,9.04,39031.0
1374,0.01282237,0.64311127,0.00013955,0.6779,0,254.0594,14.06,2106.0
111,0.01857576,0.75541016,0.003305,0.8361,1,519.019,10.04,5201.0
2880,0.00039293,0.44493711,0.00706938,0.03,0,707.0,0.0,714.0
3208,0.00990469,0.93079831,0.00577663,0.3618,0,578.0,0.0,831.0
3091,0.00481771,0.5982007,0.006911,0.2738,0,691.0,0.0,829.0
1710,0.01047274,0.48490936,0.00743692,0.7343,0,744.0,0.0,3305.0
1090,0.00063521,0.78291972,0.00278221,0.0276,0,278.0,0.0,280.0
1938,0.01421264,0.65989878,0.00119032,0.7323,0,185.7979,10.04,2220.0
548,0.0077943,0.8582017,0.00282695,0.3088,0,283.0,0.0,374.0
1191,0.01831313,0.68431666,0.00327561,0.9099,1,491.6817,9.04,5874.0
2494,0.01048402,0.60285302,0.001015,0.5913,0,102.0,0.0,180.0
3227,0.01711771,0.78354271,0.00832776,0.7428,0,833.0,0.0,4725.0
1273,0.00377978,0.74450794,0.00345799,0.1726,0,346.0,0.0,387.0
103,0.01907951,0.61191649,0.00043852,1.0601,1,883.5323,23.09,9202.0
3307,0.00215242,0.27165992,0.00482814,0.2694,0,483.0,0.0,605.0
2090,0.01607466,0.79867303,0.00081137,0.6843,0,162.2059,5.02,1823.0
3877,0.00786171,0.50653806,0.0050282,0.5277,0,503.0,0.0,1197.0
3927,0.00472157,0.45975723,0.00614679,0.3492,0,615.0,0.0,856.0
730,0.00072387,0.93157153,0.00530537,0.0264,0,531.0,0.0,543.0
3559,0.00261602,0.80762924,0.00325126,0.1101,0,325.0,0.0,353.0
2668,0.00455651,0.44629848,0.00644875,0.3471,0,645.0,0.0,925.0
3999,0.00325117,0.66675189,0.00322468,0.1658,0,322.0,0.0,351.0
2238,0.00277149,0.13384754,0.00726034,0.704,0,726.0,0.0,2729.0
384,0.00295315,0.7230793,0.00209653,0.1389,0,210.0,0.0,226.0
1320,0.01608595,0.32228777,0.00734082,1.697,0,5255.5064,12.05,31368.0
579,0.00409738,0.95068179,0.00987948,0.1465,0,988.0,0.0,1092.0
150,0.00689149,0.07425444,0.00505075,3.1555,0,17015.7488,35.14,63756.0
1928,0.00387366,0.61838862,0.00988807,0.213,0,989.0,0.0,1127.0
218,0.00076853,0.27781958,0.00210514,0.0941,0,211.0,0.0,233.0
3566,0.01939157,0.89840377,0.00544487,0.7339,0,544.0,0.0,4250.0
1388,0.00297935,0.16363137,0.00414671,0.6191,0,415.0,0.0,2209.0
2925,0.01360046,0.66767237,0.0032306,0.6926,0,323.0,0.0,2278.0
3675,0.01599846,0.64620952,0.00417391,0.8418,1,566.3533,11.04,5880.0
3720,0.01450009,0.64503278,0.00672612,0.7643,0,673.0,0.0,5657.0
1076,0.00445555,0.81201559,0.00195476,0.1866,0,195.0,0.0,242.0
1354,0.00318987,0.34175908,0.00457206,0.3173,0,457.0,0.0,618.0
819,0.0089921,0.66959252,0.00920773,0.4566,0,921.0,0.0,1624.0
1741,0.00804026,0.41088986,0.00172043,0.6653,0,172.0,0.0,450.0
1016,0.01774485,0.59827307,0.00777863,1.0084,1,1132.1997,7.03,10011.0
2052,0.0046093,0.83170204,0.00657057,0.1884,0,657.0,0.0,753.0
1890,0.00193349,0.09159858,0.00688993,0.7177,0,689.0,0.0,2991.0
334,0.01579768,0.79078868,0.00555304,0.6792,0,555.0,0.0,2310.0
1130,0.01178758,0.72379095,0.00365373,0.5537,0,365.0,0.0,765.0
869,0.01577681,0.33241726,0.00551838,1.6137,0,4611.5726,12.05,27687.0
1917,0.0118135,0.3956297,0.00617007,1.0152,1,900.1812,10.04,9635.0
2038,0.00379114,0.20048486,0.00876157,0.6429,0,876.0,0.0,3280.0
599,0.00926978,0.56402106,0.00369332,0.5588,0,369.0,0.0,1164.0
3335,0.00156523,0.60354873,0.00521449,0.0882,0,521.0,0.0,574.0
1619,0.01032715,0.91896512,0.00481097,0.3821,0,481.0,0.0,834.0
2025,0.00141425,0.23491163,0.00433811,0.2047,0,434.0,0.0,506.0
2078,0.00490779,0.72667454,0.00360344,0.2296,0,360.0,0.0,413.0
1814,0.00905019,0.55519867,0.00255657,0.5542,0,256.0,0.0,705.0
2842,0.00275047,0.15680367,0.00079568,0.5964,0,91.5757,25.1,594.0
32,0.00132374,0.48705312,0.00936701,0.0924,0,937.0,0.0,1002.0
3994,0.01010285,0.58059059,0.00402779,0.5916,0,403.0,0.0,1513.0
1164,0.001495,0.42873543,0.00559949,0.1186,0,560.0,0.0,609.0
338,0.00439477,0.17001272,0.00677246,0.8789,1,835.2021,25.1,6987.0
1853,0.00783011,0.56033749,0.00012912,0.4751,0,13.0,0.0,15.0
2504,0.01294354,0.53276938,0.00143927,0.826,1,191.648,13.05,3709.0
664,0.00696156,0.18574889,0.00889032,1.2743,0,2423.7546,22.09,18167.0
394,0.00602136,0.84975896,0.00958584,0.2409,0,959.0,0.0,1096.0
1845,0.00280647,0.1450343,0.00859245,0.6579,0,859.0,0.0,2357.0
509,0.00134557,0.50105446,0.00028333,0.0913,0,28.0,0.0,39.0
3991,0.00256043,0.70273108,0.00341043,0.1239,0,341.0,0.0,364.0
3236,0.01454132,0.52993535,0.0028527,0.933,1,686.9862,11.04,7013.0
3421,0.01139645,0.63790085,0.00847958,0.6074,0,848.0,0.0,2253.0
2906,0.00033942,0.97675569,0.00059846,0.0118,0,60.0,0.0,60.0
1846,0.00278072,0.2289222,0.00185404,0.413,0,185.0,0.0,279.0
1255,0.00687945,0.31442581,0.00929525,0.7439,0,930.0,0.0,4341.0
3858,0.01835479,0.91210056,0.00817207,0.6842,0,817.0,0.0,3720.0
921,0.01346471,0.52855281,0.00109748,0.8661,1,344.7789,30.12,4331.0
3822,0.0116801,0.47543978,0.0097129,0.8353,1,971.0,0.0,6743.0
1369,0.01288987,0.43119066,0.00544909,1.0164,1,1179.0773,13.05,10387.0
3695,0.01771738,0.27547014,0.00617118,2.1868,0,9089.3095,12.05,44484.0
1482,0.00117394,0.24628434,0.00821191,0.1621,0,821.0,0.0,917.0
1893,0.01176798,0.5614235,0.00269792,0.7127,0,270.0,0.0,3206.0
239,0.00163909,0.9395705,0.00611881,0.0593,0,612.0,0.0,641.0
1301,0.00869326,0.95405989,0.00892281,0.3098,0,892.0,0.0,1129.0
3113,0.00353684,0.50650193,0.0023549,0.2374,0,235.0,0.0,348.0
3478,0.01523201,0.59588176,0.00504616,0.8691,1,924.4539,8.03,7163.0
3306,0.00184814,0.11422771,0.00712298,0.5501,0,712.0,0.0,1613.0
2130,0.00147324,0.95807292,0.00563335,0.0523,0,563.0,0.0,579.0
3353,0.0081729,0.17815749,0.0015093,1.5597,0,4291.205,25.1,26426.0
2909,0.01560079,0.85374487,0.00323838,0.6213,0,324.0,0.0,873.0
2280,0.0091346,0.75741875,0.0090829,0.41,0,908.0,0.0,1316.0
1180,0.00389714,0.47498295,0.00792287,0.279,0,792.0,0.0,978.0
1466,0.00151427,0.06219138,0.00694755,0.8278,1,695.0,0.0,5222.0
1303,0.01358609,0.91100868,0.00788044,0.5071,0,788.0,0.0,1434.0
3719,0.01598516,0.3226877,0.00074882,1.6843,0,4474.5989,16.06,28861.0
2295,0.01698,0.19659266,0.00632854,2.9366,0,15049.6691,13.05,60355.0
3116,0.01657822,0.97262682,0.00276191,0.5795,0,276.0,0.0,1751.0
1683,0.01251339,0.25488423,0.00277081,1.6692,0,4635.8625,18.07,29713.0
489,0.01417691,0.57098278,0.00953892,0.8442,1,954.0,0.0,6202.0
747,0.00211668,0.66244568,0.00352246,0.1086,0,352.0,0.0,383.0
1247,0.00999251,0.30356153,0.00339592,1.1192,1,1284.7685,26.1,12721.0
3443,0.00230352,0.43804,0.00931906,0.1788,0,932.0,0.0,1044.0
2791,0.00762677,0.51476286,0.00955884,0.5037,0,956.0,0.0,2018.0
773,0.01585558,0.38325506,0.00581399,1.4066,0,3197.8417,12.05,22568.0
3444,0.01451756,0.50168346,0.00063226,0.9839,1,531.8692,27.11,7424.0
3960,0.0092857,0.39525776,0.00556497,0.7988,0,556.0,0.0,4410.0
2518,0.01713426,0.82077065,0.0093197,0.7098,0,932.0,0.0,4638.0
2856,0.01917235,0.79070176,0.00978836,0.8244,1,979.0,0.0,5992.0
2540,0.00776102,0.97857828,0.0029601,0.2697,0,296.0,0.0,449.0
460,0.01532536,0.54301896,0.00462613,0.9596,1,889.2314,11.04,8382.0
1721,0.00804288,0.15994794,0.00899861,1.7097,0,5620.3267,22.09,32182.0
0,0.00493304,0.93693787,0.00281992,0.179,0,282.0,0.0,325.0
411,0.0118501,0.91565512,0.00133741,0.44,0,134.0,0.0,265.0
568,0.00352462,0.73780079,0.00260919,0.1624,0,261.0,0.0,294.0
2422,0.01958091,0.39641996,0.00382128,1.6794,0,4578.4863,12.05,29935.0
1326,0.00952162,0.2735053,0.00547484,1.1837,1,1580.4412,20.08,14425.0
1909,0.01114109,0.57698363,0.00763256,0.6565,0,763.0,0.0,3589.0
1642,0.0035641,0.32297782,0.00323527,0.3752,0,324.0,0.0,652.0
3932,0.00733217,0.37608947,0.00154356,0.6629,0,215.0561,10.04,1706.0
1705,0.00555003,0.46983849,0.00353138,0.4016,0,353.0,0.0,513.0
1184,0.00791114,0.89484922,0.00266196,0.3006,0,266.0,0.0,364.0
2920,0.00176249,0.29534039,0.00300897,0.2029,0,301.0,0.0,375.0
3618,0.00716994,0.30935729,0.00755233,0.788,0,755.0,0.0,5376.0
3826,0.00944866,0.475138,0.00380369,0.6761,0,380.0,0.0,1989.0
2728,0.01600604,0.74446582,0.00127484,0.731,0,351.6339,12.05,3162.0
1768,0.00121918,0.05300674,0.00193374,0.782,0,482.3411,155.62,3704.0
2628,0.01256276,0.66963451,0.00564239,0.6379,0,564.0,0.0,1877.0
569,0.01221357,0.66463973,0.00844458,0.6248,0,844.0,0.0,2220.0
2657,0.00392094,0.64471165,0.00106885,0.2068,0,107.0,0.0,128.0
2208,0.00621353,0.6926014,0.00062821,0.305,0,63.0,0.0,84.0
2885,0.00076466,0.22778287,0.002187,0.1141,0,219.0,0.0,241.0
1256,0.01025735,0.41704821,0.00696359,0.8362,1,696.0,0.0,5488.0
117,0.01972239,0.38149381,0.00708337,1.7577,0,6020.1084,10.04,33454.0
20,0.00271371,0.89856423,0.00438665,0.1027,0,439.0,0.0,472.0
3481,0.01921217,0.56368788,0.00695297,1.1588,1,1963.7353,9.04,14924.0
2438,0.01451054,0.55102096,0.00189262,0.8954,1,360.2334,23.09,4825.0
1105,0.00514477,0.36896609,0.00954467,0.4741,0,954.0,0.0,1798.0
799,0.01135336,0.79384778,0.00447008,0.4863,0,447.0,0.0,792.0
3079,0.01585666,0.54924212,0.00036284,0.9816,1,851.4582,17.07,8113.0
1006,0.01397739,0.69836634,0.00174639,0.6805,0,175.0,0.0,782.0
179,0.01961915,0.64582267,0.00072356,1.0329,1,812.1102,14.06,9251.0
189,0.0003406,0.74787575,0.00192431,0.0155,0,192.0,0.0,192.0
2738,0.01989129,0.62410471,0.00501592,1.0836,1,1289.3474,7.03,11011.0
3405,0.00047381,0.13885576,0.00785631,0.116,0,786.0,0.0,852.0
1364,0.00737544,0.29067201,0.00597266,0.8627,1,673.6897,21.08,6696.0
2492,0.01846147,0.54482732,0.00697003,1.1521,1,1595.6172,7.03,13054.0
802,0.00269538,0.49096369,0.00058752,0.1867,0,59.0,0.0,72.0
3276,0.00951932,0.93145084,0.00117445,0.3475,0,117.0,0.0,175.0
2379,0.00804094,0.7480219,0.00450431,0.3655,0,450.0,0.0,728.0
852,0.00063533,0.13920619,0.00043905,0.1552,0,44.0,0.0,50.0
2279,0.00749298,0.09736157,0.0049423,2.6167,0,12803.2429,30.12,54694.0
44,0.01418705,0.9743101,0.001861,0.4951,0,186.0,0.0,515.0
2272,0.01719953,0.21904569,0.00631933,2.6697,0,13236.0389,13.05,55908.0
383,0.0049363,0.1153857,0.00935707,1.4545,0,3577.3425,30.12,23880.0
25,0.00900658,0.77002753,0.00293746,0.3977,0,294.0,0.0,378.0
2580,0.00451809,0.75490732,0.00699498,0.2035,0,699.0,0.0,843.0
60,0.01931416,0.62283526,0.00503242,1.0543,1,1310.1615,7.03,11190.0
3107,0.01556572,0.80138314,0.00782671,0.6604,0,783.0,0.0,3105.0
728,0.01423268,0.33769263,0.00594731,1.433,0,3400.8224,12.05,22246.0
3782,0.00966578,0.17143928,0.00440061,1.9169,0,6841.0678,20.08,37161.0
3087,0.00512757,0.21166382,0.00101184,0.8237,1,191.8096,60.24,2378.0
1739,0.01935996,0.5894338,0.00781416,1.1167,1,1608.4036,7.03,13676.0
3015,0.01310286,0.49357767,0.00792701,0.9026,1,793.0,0.0,7117.0
2473,0.01599925,0.6379098,0.00023682,0.8527,1,313.9243,28.11,4940.0
340,0.00563346,0.50369354,0.00225148,0.3803,0,225.0,0.0,320.0
2598,0.00893159,0.63810113,0.00252836,0.4759,0,253.0,0.0,373.0
2039,0.01892851,0.97505313,0.0036797,0.66,0,368.0,0.0,1835.0
3892,0.01294167,0.46567003,0.0042914,0.9449,1,739.2343,13.05,7633.0
1654,0.00853139,0.45584372,0.00733622,0.6363,0,734.0,0.0,2353.0
2481,0.01372503,0.91921566,0.00305015,0.5077,0,305.0,0.0,572.0
875,0.0118244,0.32433024,0.00236093,1.2396,0,1981.0248,16.06,15486.0
2443,0.01701546,0.78957488,0.00460897,0.7327,0,461.0,0.0,3081.0
2268,0.00568453,0.84660719,0.00780887,0.2283,0,781.0,0.0,990.0
1748,0.01438872,0.52895482,0.00611462,0.9249,1,987.6094,11.04,8550.0
1426,0.0154408,0.78889143,0.00364907,0.6655,0,365.0,0.0,1411.0
2152,0.00769404,0.90774314,0.00571532,0.2882,0,572.0,0.0,793.0
1652,0.00591613,0.45074691,0.00247297,0.4463,0,247.0,0.0,782.0
1167,0.00533258,0.90555418,0.00901245,0.2002,0,901.0,0.0,1084.0
1680,0.01818492,0.92875947,0.00399134,0.6657,0,399.0,0.0,2570.0
727,0.00695824,0.15048148,0.00374095,1.5722,0,4117.7227,33.13,27076.0
2099,0.00168612,0.92428332,0.00106143,0.062,0,106.0,0.0,122.0
590,0.00489466,0.46124114,0.00595473,0.3608,0,595.0,0.0,983.0
2749,0.0181712,0.41407606,0.00209089,1.492,0,3699.9335,15.06,24100.0
2062,0.01702241,0.71410154,0.00353637,0.8105,1,422.1628,10.04,4385.0
1957,0.00569128,0.33314944,0.00787065,0.5808,0,787.0,0.0,2616.0
2631,0.00879725,0.65258558,0.00548948,0.4583,0,549.0,0.0,1503.0
595,0.00731618,0.45789174,0.00639755,0.5433,0,640.0,0.0,1882.0
2662,0.00603176,0.45281109,0.00203713,0.4529,0,204.0,0.0,344.0
2654,0.00432639,0.98050864,0.00743656,0.15,0,744.0,0.0,844.0
3482,0.00892299,0.24430556,0.00122637,1.2418,0,1912.8506,29.12,15502.0
790,0.01638517,0.98648611,0.0076624,0.5647,0,766.0,0.0,2045.0
276,0.00780233,0.78641673,0.00876554,0.3373,0,877.0,0.0,1243.0
136,0.01845369,0.7721409,0.00351545,0.8126,1,352.0,0.0,4198.0
931,0.00769901,0.58646463,0.00625642,0.4463,0,626.0,0.0,1010.0
1500,0.00932553,0.98911987,0.00485908,0.3206,0,486.0,0.0,602.0
666,0.01826365,0.5251269,0.00545533,1.1825,1,2059.9543,8.03,15058.0
353,0.0088883,0.87499006,0.00226575,0.3454,0,227.0,0.0,292.0
1996,0.00544487,0.28693655,0.00060337,0.6452,0,77.4364,8.03,440.0
1555,0.01691096,0.65916156,0.00369509,0.8723,1,435.585,12.05,5617.0
1121,0.01320089,0.81538416,0.00358222,0.5505,0,358.0,0.0,1029.0
1908,0.01031023,0.44489654,0.00787085,0.7879,0,787.0,0.0,4732.0
2048,0.00300993,0.57662034,0.00648528,0.1775,0,649.0,0.0,764.0
1030,0.00474194,0.8723765,0.00527024,0.1848,0,527.0,0.0,637.0
2604,0.01876601,0.65415244,0.0001601,0.9754,1,16.0,0.0,22.0
1687,0.01561481,0.93403395,0.00279386,0.5684,0,279.0,0.0,887.0
1518,0.0044376,0.91318303,0.00053209,0.1652,0,53.0,0.0,59.0
3677,0.00984067,0.1891066,0.00103372,1.7693,0,5835.6916,24.1,32813.0
1153,0.00830358,0.31465435,0.00931184,0.8972,1,931.0,0.0,6993.0
254,0.01455535,0.4256613,0.00169722,1.1626,1,1356.1835,20.08,12167.0
2119,0.0140361,0.5456448,0.00749513,0.8746,1,868.8202,9.04,7026.0
1585,0.01151415,0.65064743,0.00601625,0.6017,0,602.0,0.0,1424.0
471,0.00373101,0.96346669,0.00390705,0.1317,0,391.0,0.0,442.0
1931,0.00765128,0.83196518,0.00816979,0.3127,0,817.0,0.0,1126.0
1108,0.0141342,0.7283552,0.00797563,0.6598,0,798.0,0.0,1883.0
1871,0.00886658,0.17975742,0.00419073,1.6771,0,5190.6485,22.09,30509.0
171,0.01061117,0.62637152,0.001488,0.576,0,149.0,0.0,608.0
2783,0.00050027,0.76592122,0.00647862,0.0222,0,648.0,0.0,658.0
1216,0.01709701,0.76839884,0.00269187,0.7565,0,274.3936,10.04,3019.0
1614,0.00847703,0.99097428,0.00026464,0.2908,0,26.0,0.0,28.0
899,0.00759915,0.4897756,0.00066263,0.5275,0,83.1595,27.11,898.0
694,0.01556816,0.30287041,0.00648588,1.7477,0,5658.0327,13.05,32197.0
2315,0.00857212,0.29198205,0.00097199,0.9982,1,747.9183,30.12,7741.0
138,0.00378077,0.56951731,0.00402761,0.2257,0,403.0,0.0,492.0
3498,0.00276748,0.84019185,0.00727362,0.112,0,727.0,0.0,791.0
2445,0.0156512,0.48386009,0.00068119,1.0998,1,1395.7739,17.07,11393.0
3119,0.01292793,0.68519198,0.00081494,0.6415,0,150.8261,12.05,1236.0
1581,0.00769785,0.6703289,0.00065609,0.3904,0,66.0,0.0,86.0
2079,0.01304725,0.53627833,0.0066764,0.8272,1,668.0,0.0,5256.0
969,0.01879542,0.40008095,0.00695264,1.5973,0,4630.6349,9.04,28825.0
3523,0.01925932,0.74459547,0.00408374,0.8794,1,408.0,0.0,6191.0
575,0.00363489,0.61463327,0.00146389,0.2011,0,146.0,0.0,202.0
2392,0.00410505,0.1529241,0.00379169,0.9127,1,601.7095,47.19,6002.0
566,0.00112665,0.44506697,0.00641438,0.0861,0,641.0,0.0,670.0
858,0.01788442,0.57208486,0.00767868,1.0629,1,1255.0732,8.03,11443.0
1443,0.00226654,0.17147679,0.00751686,0.4494,0,752.0,0.0,1458.0
2059,0.00802984,0.50161577,0.00704985,0.5443,0,705.0,0.0,1980.0
2707,0.00522671,0.50912138,0.00054947,0.349,0,55.0,0.0,67.0
228,0.00882551,0.66541213,0.00337075,0.4509,0,337.0,0.0,463.0
3465,0.0028463,0.5536506,0.00777491,0.1748,0,777.0,0.0,870.0
1510,0.01575047,0.50054703,0.0063088,1.0699,1,982.4863,12.05,10467.0
673,0.004712,0.64290048,0.00354821,0.2492,0,355.0,0.0,499.0
2074,0.0199543,0.73953804,0.00714577,0.9174,1,1000.4172,8.03,8224.0
1577,0.01822859,0.85674207,0.00357627,0.7234,0,358.0,0.0,2972.0
3106,0.01565295,0.51388563,0.0046487,1.0356,1,1129.3835,9.04,9865.0
1425,0.01954638,0.87325862,0.00247463,0.761,0,636.9589,9.04,4958.0
2134,0.00089337,0.03993727,0.0020678,0.7606,0,276.876,156.63,2371.0
1681,0.00178422,0.93088044,0.00315029,0.0652,0,315.0,0.0,328.0
1603,0.01772872,0.94707583,0.00131682,0.6365,0,132.0,0.0,459.0
493,0.00268736,0.97186862,0.00820639,0.094,0,821.0,0.0,879.0
1772,0.00374708,0.38139217,0.00478087,0.334,0,478.0,0.0,621.0
236,0.0148241,0.69870549,0.00246465,0.7214,0,246.0,0.0,2479.0
2629,0.00056893,0.11981102,0.00322601,0.1615,0,323.0,0.0,367.0
2889,0.01482972,0.88008875,0.00440162,0.5729,0,440.0,0.0,1401.0
630,0.00114577,0.67400004,0.00966724,0.0578,0,967.0,0.0,1007.0
2983,0.00611456,0.38799366,0.00090571,0.5358,0,91.0,0.0,197.0
1708,0.00394051,0.23398901,0.00123785,0.5726,0,124.0,0.0,267.0
3996,0.01428354,0.61905454,0.00953279,0.7845,0,953.0,0.0,4462.0
1360,0.00297208,0.30110658,0.00852893,0.3356,0,853.0,0.0,1114.0
21,0.01496503,0.56587433,0.004396,0.8992,1,501.9001,10.04,5967.0
997,0.00955724,0.97857895,0.0042718,0.3321,0,427.0,0.0,607.0
269,0.0096195,0.4952037,0.00756111,0.6605,0,756.0,0.0,3773.0
3125,0.00207541,0.04431992,0.00980498,1.5921,0,4568.9676,81.33,26986.0
681,0.00549026,0.22955976,0.00107277,0.8132,1,263.6532,23.09,3007.0
2878,0.01825216,0.70241769,0.00444173,0.8835,1,634.0836,11.04,6965.0
1091,0.01634274,0.84035884,0.00962941,0.6612,0,963.0,0.0,3009.0
2252,0.01855188,0.87539682,0.00675925,0.7205,0,676.0,0.0,4045.0
547,0.01093602,0.62670933,0.00564289,0.5933,0,564.0,0.0,2083.0
292,0.01805547,0.6329296,0.00916475,0.9699,1,1202.4411,4.02,9504.0
1754,0.00116369,0.40200083,0.00414098,0.0984,0,414.0,0.0,446.0
3849,0.01797287,0.47777358,0.00105,1.279,0,1907.468,16.06,15706.0
1370,0.00577886,0.29617171,0.00614508,0.6634,0,615.0,0.0,2820.0
1382,0.0059134,0.80179166,0.00033027,0.2508,0,33.0,0.0,38.0
3682,0.0096649,0.62972026,0.00078016,0.5218,0,78.0,0.0,122.0
504,0.01480409,0.67506877,0.00940528,0.7456,0,941.0,0.0,5214.0
1571,0.0130608,0.36148163,0.00406465,1.2285,0,2098.5901,12.05,15100.0
1454,0.01126971,0.3083675,0.00127129,1.2426,0,2291.8673,23.09,16603.0
741,0.00842122,0.74184395,0.00385364,0.386,0,385.0,0.0,578.0
745,0.00049247,0.20657992,0.00713019,0.0811,0,713.0,0.0,770.0
2776,0.01187995,0.5111909,0.00510915,0.7902,0,511.0,0.0,2431.0
3457,0.00229806,0.27924523,0.00692545,0.2798,0,693.0,0.0,861.0
1766,0.00928879,0.48936157,0.00708663,0.6454,0,709.0,0.0,2540.0
2742,0.01335598,0.86845225,0.00577089,0.5229,0,577.0,0.0,1501.0
698,0.00073381,0.16637397,0.00222521,0.15,0,223.0,0.0,252.0
1017,0.01222163,0.7720143,0.00486747,0.5382,0,487.0,0.0,1255.0
2509,0.01691645,0.85882607,0.00789421,0.6697,0,789.0,0.0,3002.0
2660,0.01321929,0.66178987,0.00971439,0.6792,0,971.0,0.0,4508.0
3717,0.00583648,0.11456325,0.00629699,1.7321,0,5737.7964,34.14,32516.0
3527,0.00794132,0.95195343,0.0009944,0.2836,0,99.0,0.0,133.0
3617,0.01966668,0.52221365,0.00301323,1.2804,0,2082.3286,12.05,16751.0
126,0.01170552,0.81824893,0.0059915,0.4864,0,599.0,0.0,1474.0
306,0.01301671,0.4740589,0.00834782,0.9336,1,1000.936,9.04,8912.0
259,0.01639397,0.91516128,0.00015412,0.6091,0,15.0,0.0,49.0
2454,0.00362362,0.43980965,0.007405,0.2801,0,740.0,0.0,948.0
561,0.01983407,0.73589871,0.00429172,0.9164,1,747.7313,7.03,7688.0
2101,0.00701095,0.24779844,0.00107178,0.962,1,878.9166,51.2,8354.0
3316,0.01709275,0.60569372,0.0001624,0.9595,1,16.0,0.0,35.0
1288,0.0115924,0.44495518,0.00949772,0.8858,1,950.0,0.0,6738.0
2701,0.00101509,0.78513273,0.0025054,0.044,0,251.0,0.0,259.0
3833,0.01446027,0.71241564,0.00375343,0.6901,0,375.0,0.0,2304.0
2281,0.01220501,0.61999675,0.00295297,0.6693,0,295.0,0.0,1928.0
2307,0.00128159,0.71585706,0.00014941,0.0609,0,15.0,0.0,15.0
2826,0.01902584,0.44184339,0.0068045,1.464,0,3803.8754,9.04,24598.0
335,0.00922395,0.86614889,0.00370602,0.3621,0,371.0,0.0,643.0
3554,0.01996894,0.69866414,0.00800256,0.9718,1,882.9454,6.02,8189.0
380,0.00597357,0.29457443,0.00178043,0.6895,0,178.0,0.0,1146.0
200,0.00295912,0.68134101,0.00383492,0.1477,0,383.0,0.0,421.0
703,0.00165216,0.64536276,0.009728,0.087,0,973.0,0.0,1032.0
187,0.00670706,0.46247994,0.00072595,0.4931,0,73.0,0.0,155.0
3816,0.00905744,0.96846544,0.00877129,0.318,0,877.0,0.0,1269.0
919,0.00616858,0.9912857,0.00556778,0.2116,0,557.0,0.0,653.0
3538,0.01507733,0.81074561,0.00745148,0.6323,0,745.0,0.0,2675.0
2596,0.00386031,0.46337803,0.00873012,0.2832,0,873.0,0.0,1093.0
156,0.01474149,0.73707414,0.00963742,0.68,0,964.0,0.0,4375.0
1035,0.01576729,0.48028366,0.00430556,1.1162,1,1710.6208,8.03,12606.0
1231,0.00487568,0.89682001,0.00681901,0.1848,0,682.0,0.0,806.0
1074,0.01431515,0.49505567,0.00326231,0.9832,1,772.0168,10.04,8502.0
12,0.01251234,0.55306171,0.00302864,0.7692,0,303.0,0.0,2340.0
648,0.01832083,0.72500349,0.00426052,0.8592,1,456.9272,5.02,4668.0
3541,0.01394111,0.70823518,0.0077005,0.6693,0,770.0,0.0,2956.0
3685,0.01121959,0.51177105,0.00065655,0.7454,0,66.0,0.0,396.0
3293,0.00307179,0.31119429,0.00453205,0.3356,0,453.0,0.0,658.0
1162,0.0154401,0.37213504,0.00941267,1.4107,0,3369.3437,9.04,22495.0
222,0.01803474,0.66015157,0.00772518,0.9288,1,1013.7722,4.02,8280.0
1883,0.01563059,0.59243209,0.00869561,0.897,1,1001.8524,6.02,7970.0
934,0.00919635,0.49008686,0.00476834,0.638,0,477.0,0.0,2981.0
1453,0.0069746,0.5478227,0.00702551,0.4329,0,703.0,0.0,1073.0
3459,0.00843646,0.11322012,0.00882648,2.5335,0,11550.5386,27.11,51988.0
2387,0.00958194,0.64167969,0.00174506,0.5077,0,175.0,0.0,420.0
