sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
3078,0,0.005991880513978608,0.29817545117585675,0.0015439297733042183,0.6832,154.0,0.0,975.0,0.00975,0
3079,0,0.0020705157038993505,0.46758764564936567,0.004055937994587669,0.1506,406.0,0.0,450.0,0.0045,0
3080,0,0.006409032670074503,0.1899126760980893,0.008487520588852477,1.1474,1976.6298285850228,20.253164556962027,13221.0,0.13221,1
3081,0,0.005897463033726627,0.29854186363660595,0.003442457977496299,0.6716,344.0,0.0,1934.0,0.01934,0
3082,0,0.006656606741436854,0.39549912213121496,0.00595470802315334,0.5723,595.0,0.0,2379.0,0.02379,0
3083,0,0.006331281108228171,0.3302725659339706,0.005831008512494605,0.6518,583.0,0.0,3887.0,0.03887,0
3084,0,0.00156288125166073,0.4426414199614637,0.0038105368887708132,0.12,381.0,0.0,411.0,0.00411,0
3085,0,0.021578622728062845,0.3635324036384237,0.004227373488314992,2.0182,7677.101548593137,9.113924050632912,39918.0,0.39918,0
3086,0,0.005894994556876533,0.20530505231455698,0.004489404958239242,0.9763,1004.7174461061766,28.354430379746837,8789.0,0.08789,1
3087,0,0.007714239100603555,0.11582440983720696,0.002639408458483349,2.2645,10178.36857908025,27.341772151898738,45529.0,0.45529,0
3088,0,0.004919395777005208,0.3552086656972935,0.004185932683875587,0.4709,419.0,0.0,644.0,0.00644,0
3089,0,0.0025886819818248747,0.21147745027581671,0.0024826256543648965,0.4162,248.0,0.0,560.0,0.0056,0
3090,0,0.014597887841305673,0.3471067526549087,0.0035484363030303884,1.4299,3533.418084529602,13.164556962025317,22188.0,0.22188,0
3091,0,0.014601404573614304,0.3834781683724398,0.0044156973044655115,1.2946,2516.475836207978,11.139240506329115,16758.0,0.16758,0
3092,0,0.004258184852708821,0.31897914641519987,0.0017625628348919365,0.4539,176.0,0.0,272.0,0.00272,0
3093,0,0.015988403982588648,0.45616255229996694,0.006791093653969455,1.1917,2023.6045770555936,8.10126582278481,15164.0,0.15164,1
3094,0,0.0047703496419040665,0.034783617722981004,0.0036535300592478153,4.6629,27369.802186903446,55.696202531645575,46759.0,0.46759,0
3095,0,0.000872747128346889,0.2259182016904558,0.008670370386760223,0.1313,867.0,0.0,955.0,0.00955,0
3096,0,0.014257930102648485,0.24978174868482278,0.007802384935514223,1.9408,6758.151243297009,13.164556962025317,37659.0,0.37659,0
3097,0,0.01119690785400301,0.4021726302837505,0.00925677429895321,0.9466,926.0,0.0,7984.0,0.07984,1
3098,0,0.010851698251202625,0.392921414774593,0.008701051550857451,0.939,1150.2764936006208,10.126582278481013,9139.0,0.09139,1
3099,0,0.004699058306713376,0.14174499045884953,0.0081553337339308,1.1272,1992.5408688973487,31.392405063291143,13620.0,0.1362,1
3100,0,0.005610896164872452,0.38697820789053544,0.004596691199189465,0.493,460.0,0.0,1110.0,0.0111,0
3101,0,0.016190689418259498,0.43297202887385966,0.004373965078657473,1.2714,2602.4005714688788,11.139240506329115,17921.0,0.17921,0
3102,0,0.006354991531978359,0.37512499051491177,0.006609073084794887,0.576,661.0,0.0,1393.0,0.01393,0
3103,0,0.006184797191336626,0.49843884666064964,0.008004585183695661,0.4219,800.0,0.0,1702.0,0.01702,0
3104,0,0.0076156363682753905,0.4794409797772361,0.006349954327383114,0.5401,635.0,0.0,1342.0,0.01342,0
3105,0,0.009170146562070911,0.21256858303909834,0.006522446807268188,1.4668,4115.108191740488,18.227848101265824,24793.0,0.24793,0
3106,0,0.01563880786507031,0.3552374716625565,0.0031086933781044506,1.4968,3307.1108462817956,15.18987341772152,23050.0,0.2305,0
3107,0,0.006170462677104756,0.08975315817593361,0.007546670016663178,2.3375,10326.198069349417,36.45569620253165,43611.0,0.43611,0
3108,0,0.0067657408511673555,0.47313829949177955,0.006995940853943177,0.4862,700.0,0.0,1690.0,0.0169,0
3109,0,0.002317138609486114,0.4557748205744862,0.003314654150585764,0.1729,331.0,0.0,375.0,0.00375,0
3110,0,0.01648515485259017,0.4693278778449902,0.0022413453538951433,1.1943,1907.8211648657762,12.151898734177216,15168.0,0.15168,1
3111,0,0.009627265560204747,0.2019299269558533,0.00789218179132477,1.621,4702.17716806905,18.227848101265824,28504.0,0.28504,0
3112,0,0.003936568287786505,0.35801479078156295,0.00990154940291919,0.3738,990.0,0.0,1502.0,0.01502,0
3113,0,0.0037765590939341986,0.30527501018625713,0.002633322580056126,0.4206,263.0,0.0,466.0,0.00466,0
3114,0,0.013070607919045407,0.356172538932775,0.005285963210246599,1.2477,2024.8261867664871,13.164556962025317,16048.0,0.16048,0
3115,0,0.0006674254454430718,0.07729378284204105,0.001282502889844984,0.2936,128.0,0.0,153.0,0.00153,0
3116,0,0.009502382126016548,0.3342538560892462,0.0021852633375860557,0.9666,1027.8326340226931,16.20253164556962,8148.0,0.08148,1
3117,0,0.00815507530902681,0.26325534628997616,0.007192110305947105,1.0532,1452.500469558745,16.20253164556962,11145.0,0.11145,1
3118,0,0.007783929914801594,0.1652401603100934,0.0037538899450914537,1.6016,4368.066167917439,25.31645569620253,27046.0,0.27046,0
3119,0,0.012401804449614957,0.4917309355503082,0.006854096997064737,0.8575,805.6905455427739,7.088607594936709,6821.0,0.06821,1
3120,0,0.017859568549143685,0.4903388536620941,0.008681986869497471,1.2384,2312.855871082127,8.10126582278481,17181.0,0.17181,0
3121,0,0.007869440337224878,0.3310176802240291,0.00726558512577341,0.8083,727.0,0.0,4171.0,0.04171,1
3122,0,0.017510194442318404,0.4549639708703916,0.003226091992815033,1.3086,2808.2404984479977,12.151898734177216,19360.0,0.1936,0
3123,0,0.007315979986696255,0.23106550924333966,0.006993763632168222,1.0765,1639.947394509078,15.18987341772152,11745.0,0.11745,1
3124,0,0.0038577862929099374,0.35700667153787086,0.00812849370132285,0.3674,813.0,0.0,1410.0,0.0141,0
3125,0,0.007861004401461695,0.4938993671288502,0.0029804345469474185,0.5412,298.0,0.0,1123.0,0.01123,0
3126,0,0.01566993458926024,0.23522010490721768,0.0013777940693777597,2.265,9824.200226583313,17.21518987341772,46022.0,0.46022,0
3127,0,0.02200125002941518,0.23944039621375732,0.006519532520996358,3.1241,16949.60310325136,10.126582278481013,64010.0,0.6401,0
3128,0,0.0026952266732913916,0.40004024663341414,0.003431187464831923,0.2291,343.0,0.0,406.0,0.00406,0
3129,0,0.01376022781216414,0.48910970542991417,0.0063080326592142985,0.9565,1195.120749227993,9.113924050632912,9380.0,0.0938,1
3130,0,0.010817604359408359,0.4117108502342125,0.005570266263961574,0.8933,855.6198420244059,13.164556962025317,8191.0,0.08191,1
3131,0,0.01438908045228732,0.3106748159829304,0.006408278377596591,1.5747,4006.423591388617,13.164556962025317,26793.0,0.26793,0
3132,0,0.003808451637496325,0.1848460728432379,0.003548045185786186,0.7005,355.0,0.0,828.0,0.00828,0
3133,0,0.007265218209539057,0.339311113915585,0.003134894830384651,0.728,313.0,0.0,2565.0,0.02565,0
3134,0,0.011357351504906922,0.3453265444967046,0.007708852390715326,1.1182,1659.0150966110753,12.151898734177216,13601.0,0.13601,1
3135,0,0.007421849429188048,0.29967810108065407,0.004220649284658099,0.842,506.0577416323963,16.20253164556962,5641.0,0.05641,1
3136,0,0.010768168904366536,0.31159202136402303,0.0016954230917234482,1.175,1251.0569822335915,31.392405063291143,11982.0,0.11982,1
3137,0,0.0021430032778511658,0.18477640919494767,0.002696370793191855,0.3943,270.0,0.0,434.0,0.00434,0
3138,0,0.01946264045295513,0.4435393013184851,0.0010171861023328345,1.4919,3226.7659891157177,13.164556962025317,23050.0,0.2305,0
3139,0,0.0098219150796164,0.4460811339943938,0.008013921276728021,0.7486,801.0,0.0,5004.0,0.05004,0
3140,0,0.003400202194786813,0.23283251956543186,0.006923583546905701,0.4965,692.0,0.0,1733.0,0.01733,0
3141,0,0.0014325184938424297,0.25793538443454817,0.004355802933642878,0.1888,436.0,0.0,484.0,0.00484,0
3142,0,0.012369761729331054,0.3403509299424311,0.005952538566329692,1.2357,2349.2300085478396,14.177215189873419,17368.0,0.17368,0
3143,0,0.011187352278522484,0.16371888521014807,0.004996752397496779,2.3233,10163.512391633305,18.227848101265824,47828.0,0.47828,0
3144,0,0.015790987239350456,0.3652332500866409,0.006599865899438846,1.47,3590.878549447362,11.139240506329115,23882.0,0.23882,0
3145,0,0.0034030413606547074,0.12182912341177132,0.001636024402743645,0.9497,975.9360172011976,43.54430379746836,6563.0,0.06563,1
3146,0,0.012722224560241541,0.41936836167701835,0.008466626771454844,1.0314,1582.0125763821545,9.113924050632912,11676.0,0.11676,1
3147,0,0.01651433104559317,0.3825073714948539,0.0025978515191816573,1.4679,3463.7163220206103,12.151898734177216,23113.0,0.23113,0
3148,0,0.017725086239607044,0.45056555346020216,0.0021540156356134313,1.3375,2658.975567091886,11.139240506329115,19277.0,0.19277,0
3149,0,0.020972691233729523,0.4720300770927821,0.0017054340094152507,1.5106,4061.404166131888,10.126582278481013,25773.0,0.25773,0
3150,0,0.004713790819492858,0.12670780731219738,0.004935347698514912,1.2649,2157.5517259264716,36.45569620253165,14652.0,0.14652,0
3151,0,0.00413570721999298,0.39036348880790983,0.008985173480511269,0.3602,899.0,0.0,1271.0,0.01271,0
3152,0,0.016640229136762084,0.22417664277925267,0.0055222026203921235,2.5238,11490.328182159989,13.164556962025317,51335.0,0.51335,0
3153,0,0.0036628166842751155,0.43466955607039676,0.007872656129529797,0.2865,787.0,0.0,984.0,0.00984,0
