peak_I,test_strategy,train_strategy,augmentation
225.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
498.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
801.86176,UNIFORM_RANDOM,UNIFORM_RANDOM,1
246.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
787.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1643.4574,UNIFORM_RANDOM,UNIFORM_RANDOM,1
369.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
933.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
747.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
10656.497,UNIFORM_RANDOM,UNIFORM_RANDOM,1
22958.107,UNIFORM_RANDOM,UNIFORM_RANDOM,1
715.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
129.93513,UNIFORM_RANDOM,UNIFORM_RANDOM,1
548.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
11346.717,UNIFORM_RANDOM,UNIFORM_RANDOM,1
720.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
26873.111,UNIFORM_RANDOM,UNIFORM_RANDOM,1
831.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
736.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4912.818,UNIFORM_RANDOM,UNIFORM_RANDOM,1
565.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
34.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
836.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
185.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1565.1523,UNIFORM_RANDOM,UNIFORM_RANDOM,1
385.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
299.01746,UNIFORM_RANDOM,UNIFORM_RANDOM,1
17215.469,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1448.8191,UNIFORM_RANDOM,UNIFORM_RANDOM,1
31738.783,UNIFORM_RANDOM,UNIFORM_RANDOM,1
888.77515,UNIFORM_RANDOM,UNIFORM_RANDOM,1
328.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
730.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
394.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
650.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
983.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
17054.61,UNIFORM_RANDOM,UNIFORM_RANDOM,1
769.9649,UNIFORM_RANDOM,UNIFORM_RANDOM,1
818.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2940.324,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2472.3135,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4900.477,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5621.724,UNIFORM_RANDOM,UNIFORM_RANDOM,1
492.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
158.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
615.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
399.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
753.2065,UNIFORM_RANDOM,UNIFORM_RANDOM,1
232.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
594.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
318.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
942.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
758.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
963.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
640.3363,UNIFORM_RANDOM,UNIFORM_RANDOM,1
746.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
598.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6610.9004,UNIFORM_RANDOM,UNIFORM_RANDOM,1
376.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
151.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
866.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4479.0137,UNIFORM_RANDOM,UNIFORM_RANDOM,1
726.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
262.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
328.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
750.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1212.1665,UNIFORM_RANDOM,UNIFORM_RANDOM,1
60.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
24153.188,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6033.068,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8535.27,UNIFORM_RANDOM,UNIFORM_RANDOM,1
165.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
695.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
963.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
603.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
807.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
300.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2269.3284,UNIFORM_RANDOM,UNIFORM_RANDOM,1
827.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
48191.344,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2344.4348,UNIFORM_RANDOM,UNIFORM_RANDOM,1
206.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
742.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
954.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
20377.906,UNIFORM_RANDOM,UNIFORM_RANDOM,1
180.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
202.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
491.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
973.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1164.0957,UNIFORM_RANDOM,UNIFORM_RANDOM,1
532.8567,UNIFORM_RANDOM,UNIFORM_RANDOM,1
304.08115,UNIFORM_RANDOM,UNIFORM_RANDOM,1
910.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4158.389,UNIFORM_RANDOM,UNIFORM_RANDOM,1
412.2521,UNIFORM_RANDOM,UNIFORM_RANDOM,1
15278.811,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5628.365,UNIFORM_RANDOM,UNIFORM_RANDOM,1
136.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2819.7798,UNIFORM_RANDOM,UNIFORM_RANDOM,1
689.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8202.373,UNIFORM_RANDOM,UNIFORM_RANDOM,1
209.39722,UNIFORM_RANDOM,UNIFORM_RANDOM,1
545.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4682.555,UNIFORM_RANDOM,UNIFORM_RANDOM,1
514.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
641.07184,UNIFORM_RANDOM,UNIFORM_RANDOM,1
656.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3175.4558,UNIFORM_RANDOM,UNIFORM_RANDOM,1
886.4452,UNIFORM_RANDOM,UNIFORM_RANDOM,1
63531.63,UNIFORM_RANDOM,UNIFORM_RANDOM,1
29710.07,UNIFORM_RANDOM,UNIFORM_RANDOM,1
627.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
884.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2252.887,UNIFORM_RANDOM,UNIFORM_RANDOM,1
531.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
497.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
838.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8600.516,UNIFORM_RANDOM,UNIFORM_RANDOM,1
154.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
43.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
330.48032,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1817.4404,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1028.0577,UNIFORM_RANDOM,UNIFORM_RANDOM,1
183.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2227.026,UNIFORM_RANDOM,UNIFORM_RANDOM,1
747.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
110.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
54.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
974.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3844.9954,UNIFORM_RANDOM,UNIFORM_RANDOM,1
187.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
112.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
867.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
248.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2278.6003,UNIFORM_RANDOM,UNIFORM_RANDOM,1
773.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
765.2766,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8031.565,UNIFORM_RANDOM,UNIFORM_RANDOM,1
366.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
791.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1509.2178,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2473.8352,UNIFORM_RANDOM,UNIFORM_RANDOM,1
171.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
323.84995,UNIFORM_RANDOM,UNIFORM_RANDOM,1
407.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
41948.418,UNIFORM_RANDOM,UNIFORM_RANDOM,1
362.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
258.08304,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1903.008,UNIFORM_RANDOM,UNIFORM_RANDOM,1
514.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
971.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3036.8352,UNIFORM_RANDOM,UNIFORM_RANDOM,1
481.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3148.7942,UNIFORM_RANDOM,UNIFORM_RANDOM,1
373.62314,UNIFORM_RANDOM,UNIFORM_RANDOM,1
459.73547,UNIFORM_RANDOM,UNIFORM_RANDOM,1
26507.764,UNIFORM_RANDOM,UNIFORM_RANDOM,1
758.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
642.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
22287.885,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4678.4585,UNIFORM_RANDOM,UNIFORM_RANDOM,1
663.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5203.8306,UNIFORM_RANDOM,UNIFORM_RANDOM,1
24565.19,UNIFORM_RANDOM,UNIFORM_RANDOM,1
24126.205,UNIFORM_RANDOM,UNIFORM_RANDOM,1
448.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2780.76,UNIFORM_RANDOM,UNIFORM_RANDOM,1
932.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
920.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1268.5609,UNIFORM_RANDOM,UNIFORM_RANDOM,1
28132.133,UNIFORM_RANDOM,UNIFORM_RANDOM,1
424.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
27954.193,UNIFORM_RANDOM,UNIFORM_RANDOM,1
935.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
3044.3877,UNIFORM_RANDOM,UNIFORM_RANDOM,1
