tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.01057470703125,0.2231689453125,0.0067744140625,2.7638076189043255,0.0492,0.28951,16.689203071110935,1,0.187060753188611,super-threshold (R0 > 1.5)
0.00791259765625,0.2636103515625,0.0067744140625,1.7507730354289572,0.01101,0.10007,23.846966064312376,1,-0.007027950005529121,super-threshold (R0 > 1.5)
0.00791259765625,0.2231689453125,0.008901367187500002,2.068038161534127,0.02655,0.17272,17.003951643564836,1,0.09046626608346535,super-threshold (R0 > 1.5)
0.01057470703125,0.2636103515625,0.008901367187500002,2.3398020134702207,0.02893,0.20852,17.34944578837093,1,0.13105635369585666,super-threshold (R0 > 1.5)
0.01966259765625,0.4696689453125,0.0022744140625,2.441868506238033,0.0352,0.23087,11.014501770253704,1,0.4374230564562347,super-threshold (R0 > 1.5)
0.022324707031250002,0.4696689453125,0.0022744140625,2.7724718759767844,0.04406,0.2774,10.394450245816726,1,0.4200472809677297,super-threshold (R0 > 1.5)
0.01966259765625,0.0171103515625,0.0022744140625,67.02783409957341,0.78119,0.98316,20.12305802339126,1,0.6426001546958127,super-threshold (R0 > 1.5)
0.01966259765625,0.4696689453125,0.0044013671875000005,2.441868506238033,0.03408,0.21537,8.573483330239556,1,0.2756203187341919,super-threshold (R0 > 1.5)
0.022324707031250002,0.0171103515625,0.0044013671875000005,76.10269941807833,0.79776,0.98404,18.1018942388788,1,0.672939483823004,super-threshold (R0 > 1.5)
0.013787597656250001,0.09991894531250001,0.0090244140625,8.048482178539306,0.27842,0.80793,17.316975815149878,1,0.3958698543505766,super-threshold (R0 > 1.5)
0.00469970703125,0.09991894531250001,0.0090244140625,2.743444451196686,0.04689,0.288,42.034911945797944,1,0.06721084273144354,super-threshold (R0 > 1.5)
0.013787597656250001,0.1403603515625,0.0090244140625,5.729508666042386,0.18125,0.66438,16.192284380564825,1,0.33228401717397604,super-threshold (R0 > 1.5)
0.013787597656250001,0.09991894531250001,0.0021513671875000003,8.048482178539306,0.27216,0.80273,19.322394792519848,1,0.5064338818280897,super-threshold (R0 > 1.5)
0.00469970703125,0.1403603515625,0.0021513671875000003,1.9529879558968006,0.01263,0.11443,37.06440151271711,1,0.06979391218475782,super-threshold (R0 > 1.5)
0.00203759765625,0.3464189453125,0.004524414062500001,0.34307575181211436,0.00452,0.00503,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.01644970703125,0.3464189453125,0.004524414062500001,2.7696810454824634,0.04736,0.28618,10.928951353194261,1,0.4000406868594869,super-threshold (R0 > 1.5)
0.00203759765625,0.3868603515625,0.004524414062500001,0.3072114772812146,0.00452,0.00496,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00203759765625,0.3464189453125,0.006651367187500001,0.34307575181211436,0.00666,0.00788,0.008500326483783738,0,0.0,sub-threshold  (R0< 0.5)
0.01644970703125,0.3868603515625,0.006651367187500001,2.480145568686039,0.03694,0.22762,10.32452840774171,1,0.28200668299085946,super-threshold (R0 > 1.5)
0.00277197265625,0.1153251953125,0.0059306640625,1.4019675759121557,0.00683,0.0576,36.84580110264334,1,-0.013976415908551434,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00837158203125,0.1153251953125,0.0059306640625,4.23405567888214,0.11563,0.51176,25.51298612179436,1,0.21889316087689156,super-threshold (R0 > 1.5)
0.00277197265625,0.1249541015625,0.0059306640625,1.2939325919845115,0.00593,0.05152,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00277197265625,0.1153251953125,0.0046826171875,1.4019675759121557,0.00556,0.06197,50.956429634479676,1,-0.013994979670477723,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00837158203125,0.1249541015625,0.0046826171875,3.9077812734850186,0.09852,0.46283,28.576353763903803,1,0.15433906506634515,super-threshold (R0 > 1.5)
0.01452197265625,0.3618251953125,0.0014306640625,2.340992573287649,0.02859,0.19374,15.10948852314188,1,0.3419974455568806,super-threshold (R0 > 1.5)
0.02012158203125,0.3618251953125,0.0014306640625,3.243669108389454,0.06783,0.36855,13.921528332233606,1,0.4582925566424127,super-threshold (R0 > 1.5)
0.01452197265625,0.3714541015625,0.0014306640625,2.2803089035547943,0.02338,0.18546,17.066379263646077,1,0.2241289319129874,super-threshold (R0 > 1.5)
0.01452197265625,0.3618251953125,0.009182617187500002,2.340992573287649,0.02879,0.20844,10.546058106938446,1,0.15601444428106767,super-threshold (R0 > 1.5)
0.02012158203125,0.3714541015625,0.009182617187500002,3.159586080044031,0.06603,0.35335,8.490892044046497,1,0.3870112721552501,super-threshold (R0 > 1.5)
0.02039697265625,0.23857519531250002,0.0081806640625,4.986704710718554,0.1438,0.59221,10.54575432423508,1,0.489841492727652,super-threshold (R0 > 1.5)
0.00249658203125,0.23857519531250002,0.0081806640625,0.6103708420727255,0.00818,0.01229,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
