tau,gamma,rho,R0,true_peak_I,pred_peak_I
0.006312772575513213,0.12017020897154573,0.0009987668001461146,3.046851732332947,5419.34218710636,5760.669601001557
0.014995998806678387,0.5701048807696394,0.007309984437232675,1.5256279329044913,731.0,918.2712973621245
0.007817016206661035,0.24818288283415138,0.006868706366213755,1.8268259873881658,1764.3376075457174,1310.7237249967013
0.0033864697741833386,0.15280261253777067,0.003949990967560484,1.2854181197594545,395.0,436.34466137469406
0.01615891976007604,0.5487487356098505,0.0036629643033439375,1.7079170944108624,659.0073716540911,919.3038729174672
0.018018546678171744,0.2764487636514325,0.008787490359848396,3.780359490598669,9423.23124619145,9266.372181141522
0.01976210390177054,0.9453422392002379,0.0035014669475569166,1.2124730904570404,350.0,316.5431041696677
0.009990003813789847,0.8470431555532568,0.0034005440928280267,0.6840504139619138,340.0,337.46910345675434
0.008128853742351243,0.9088174987209626,0.0033724316332658815,0.5187768916420592,337.0,327.3477133044937
0.003740857249981602,0.1597628490654899,0.0008778644242987151,1.3580736808843012,164.9098226531686,386.96780219898255
0.009229841957456774,0.6821338738705822,0.0023494981183960974,0.7847885203162606,235.0,228.34030836762747
0.005058467095518802,0.07860588014044954,0.004516400992337009,3.732431861533414,8889.76998712934,7753.377819528489
0.012019262824303448,0.22108270816129175,0.0013180459752130261,3.1531966005275067,6013.677765575427,5900.897708848854
0.009756090079083245,0.36169849095574214,0.002779738979517167,1.5644334680292231,552.8778487278308,627.7536036633712
0.00434369140642606,0.28899482777290314,0.007565711299696458,0.8717598979684349,757.0,803.6589057760025
0.011585148234179284,0.4521221894230717,0.008010982895545374,1.4861880555781224,801.0,804.1516134724881
0.004487626786826964,0.9749125652518527,0.0075265567356371955,0.2669802020335272,753.0,693.4598819661832
0.006515821232595355,0.4805538444357962,0.0022387429436459367,0.7864209929154398,224.0,209.09624739209346
0.002951241950676752,0.47781818727508707,0.008088015694801231,0.35823674715149617,809.0,825.9410677238677
0.0032198674633388625,0.21741639118137296,0.002225898216807981,0.8589615155458156,223.0,152.48695931752786
0.018034032125782386,0.4701410545806048,0.005209890286910524,2.2248086039379236,2372.4131771230027,2631.054973162977
0.0023401689761386197,0.6116662325189226,0.0005167044641584382,0.2219017388896664,52.0,82.73778364058336
0.018938023338323597,0.39752213866642555,0.005579425421056538,2.763130016626516,4647.17484387893,4467.771620116993
0.002617627144135723,0.6492188933526502,0.005155027843203254,0.23385390646264406,516.0,512.0757744887375
0.018639262833781124,0.6531893996788463,0.005776245077863805,1.655074691798181,901.2462186321378,765.341221042225
0.003082675109442997,0.44470465282091515,0.0015295880765072078,0.40205371185917316,153.0,182.5476093946042
0.008385009170859192,0.5711887406627442,0.009400679077557572,0.8514357817094732,940.0,945.3549746026921
0.017676570283597717,0.7485177509507405,0.002404784969397162,1.3696950742269545,253.35414660853792,320.2238249267183
0.01835569867083668,0.8551156271997183,0.004969104635924819,1.2450135268781324,497.0,535.010352863657
0.007903689254768847,0.3459047337817213,0.00038281758099118293,1.3252607784947785,114.06265609367517,244.95470321656785
0.011524883570391168,0.6150208540151804,0.0047376476363397944,1.0868627343589048,474.0,515.0141112832168
0.0029433736052098813,0.23843803618553125,0.004386548567095702,0.7159749838290792,439.0,447.2267267044381
0.015732350054683687,0.7604713060457742,0.00848043360109497,1.1998826200507955,848.0,826.1572400331213
0.004111087912761194,0.6707843930689377,0.002800945652386411,0.35546906189817096,280.0,271.3385243463954
0.007784553906346224,0.23160857786728714,0.0014072585323831551,1.9494274811652057,1525.3818472229314,1169.571781863365
0.007160074273752699,0.17463289403533808,0.009139391383587703,2.378041721015178,3121.7747370180364,3420.1110717382526
0.013385779907948718,0.9297431704474116,0.008790410556306019,0.8350426863446794,879.0,873.5131215955341
0.008623349999061895,0.36311753697113175,0.0029459124610201,1.3773895475209526,477.57873685081796,320.9835840983202
0.004448557371666822,0.9944074165772414,0.008070736413126825,0.2594674207527233,807.0,713.8722768840946
0.007390946070371759,0.1336303991258247,0.002469305048894149,3.207914328519869,6053.918449510953,6617.221740513853
