sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
101,0.015023,0.348725,0.009564,1.1466,96.0,0.0,199.33333333333334,199.33333333333334,1
102,0.010722,0.192109,0.004761,1.4855,48.0,0.0,396.0,396.0,0
103,0.003147,0.463461,0.006718,0.1807,67.0,0.0,71.0,71.0,0
104,0.003441,0.143826,0.005172,0.6367,52.0,0.0,68.0,68.0,0
105,0.010544,0.300946,0.007713,0.9325,77.0,0.0,164.66666666666666,164.66666666666666,1
106,0.013489,0.238366,0.002392,1.5062,42.73032536285729,28.140703517587937,425.6666666666667,425.6666666666667,0
107,0.00779,0.40374,0.009429,0.5136,94.0,0.0,116.33333333333333,116.33333333333333,0
108,0.00932,0.218139,0.005994,1.1371,60.0,0.0,170.33333333333334,170.33333333333334,1
109,0.015496,0.491156,0.003472,0.8397,35.0,0.0,71.33333333333333,71.33333333333333,1
110,0.012044,0.110306,0.008848,2.9062,616.3390608456496,40.201005025125625,3464.3333333333335,3464.3333333333335,0
111,0.005476,0.374781,0.001822,0.3889,18.0,0.0,24.0,24.0,0
112,0.005673,0.121421,0.007212,1.2436,72.0,0.0,489.6666666666667,489.6666666666667,0
113,0.011843,0.385895,0.005251,0.8168,53.0,0.0,130.33333333333334,130.33333333333334,1
114,0.015698,0.206604,0.008929,2.0223,210.29151975431333,19.09547738693467,1474.3333333333333,1474.3333333333333,0
115,0.009122,0.479622,0.002472,0.5062,25.0,0.0,32.0,32.0,0
116,0.00708,0.253706,0.003534,0.7427,35.0,0.0,55.0,55.0,0
117,0.014204,0.419081,0.005511,0.9021,55.0,0.0,98.0,98.0,1
118,0.009828,0.128066,0.001884,2.0426,183.16281273871496,63.31658291457286,1694.3333333333333,1694.3333333333333,0
119,0.004151,0.285186,0.008365,0.3874,84.0,0.0,101.0,101.0,0
120,0.00249,0.180548,0.001192,0.3671,12.0,0.0,13.666666666666666,13.666666666666666,0
121,0.011377,0.451899,0.008213,0.6701,82.0,0.0,154.66666666666666,154.66666666666666,0
122,0.014369,0.093725,0.003962,4.0804,1097.0265912278476,33.16582914572864,5038.666666666667,5038.666666666667,0
123,0.006801,0.359866,0.006488,0.503,65.0,0.0,87.66666666666667,87.66666666666667,0
124,0.008501,0.154108,0.009923,1.4681,99.0,0.0,689.6666666666666,689.6666666666666,0
125,0.016432,0.312921,0.002882,1.3977,30.382689726402607,12.060301507537687,347.6666666666667,347.6666666666667,0
126,0.013049,0.281415,0.007078,1.2341,71.0,0.0,235.33333333333334,235.33333333333334,0
127,0.004582,0.445097,0.004541,0.274,45.0,0.0,49.333333333333336,49.333333333333336,0
128,0.004649,0.102108,0.009738,1.2117,97.0,0.0,416.3333333333333,416.3333333333333,0
129,0.013099,0.368255,0.002717,0.9467,27.0,0.0,87.0,87.0,1
130,0.016494,0.225911,0.006967,1.9432,236.59037206427482,19.09547738693467,1668.0,1668.0,0
131,0.00855,0.497268,0.004442,0.4576,44.0,0.0,55.333333333333336,55.333333333333336,0
132,0.006736,0.232713,0.001006,0.7703,10.0,0.0,21.333333333333332,21.333333333333332,0
133,0.014316,0.396401,0.008047,0.9612,80.0,0.0,170.0,170.0,1
134,0.011314,0.149052,0.003852,2.0202,203.46745416968915,36.18090452261306,1575.0,1575.0,0
135,0.002443,0.307872,0.006389,0.2112,64.0,0.0,77.33333333333333,77.33333333333333,0
136,0.004202,0.198188,0.003717,0.5643,37.0,0.0,44.333333333333336,44.333333333333336,0
137,0.009895,0.471212,0.005678,0.5589,57.0,0.0,87.0,87.0,0
138,0.014253,0.076078,0.002001,4.9864,1566.2047668708417,37.1859296482412,6032.666666666667,6032.666666666667,0
139,0.007141,0.340559,0.008458,0.5581,85.0,0.0,111.33333333333333,111.33333333333333,0
140,0.00907,0.176787,0.007396,1.3655,83.57667319027375,12.060301507537687,522.3333333333334,522.3333333333334,0
141,0.015633,0.333914,0.005419,1.246,54.0,0.0,133.33333333333334,133.33333333333334,0
142,0.011795,0.25873,0.009045,1.2134,90.0,0.0,430.6666666666667,430.6666666666667,0
143,0.00561,0.42411,0.002565,0.3521,26.0,0.0,30.333333333333332,30.333333333333332,0
144,0.005409,0.27365,0.005899,0.5261,59.0,0.0,74.33333333333333,74.33333333333333,0
145,0.011994,0.439031,0.003358,0.7271,34.0,0.0,64.33333333333333,64.33333333333333,0
146,0.015435,0.162287,0.008678,2.5313,437.7443746016805,24.120603015075375,2699.0,2699.0,0
147,0.009271,0.319414,0.001641,0.7725,16.0,0.0,56.666666666666664,56.666666666666664,0
148,0.007856,0.088453,0.005077,2.3638,345.41212881278096,69.3467336683417,2369.3333333333335,2369.3333333333335,0
149,0.013542,0.352934,0.007598,1.0212,76.0,0.0,175.0,175.0,1
150,0.010607,0.186234,0.002223,1.5158,39.94662280871865,34.17085427135678,338.3333333333333,338.3333333333333,0
151,0.003488,0.459258,0.009248,0.2021,92.0,0.0,96.66666666666667,96.66666666666667,0
152,0.003096,0.134578,0.0032,0.6124,32.0,0.0,48.0,48.0,0
153,0.010656,0.293397,0.009676,0.9666,97.0,0.0,204.0,204.0,1
154,0.014974,0.247607,0.004925,1.6096,76.62403005456441,15.07537688442211,812.0,812.0,0
155,0.006082,0.411295,0.006905,0.3936,69.0,0.0,78.0,78.0,0
156,0.008295,0.21393,0.007968,1.032,80.0,0.0,134.66666666666666,134.66666666666666,1
157,0.016753,0.485287,0.001507,0.9188,15.0,0.0,23.666666666666668,23.666666666666668,1
158,0.01284,0.114508,0.006309,2.9845,594.248122811008,43.21608040201005,3398.0,3398.0,0
159,0.004903,0.380656,0.004352,0.3428,44.0,0.0,55.0,55.0,0
160,0.005116,0.221777,0.001854,0.614,19.0,0.0,25.666666666666668,25.666666666666668,0
161,0.012628,0.487939,0.008315,0.6888,83.0,0.0,128.0,128.0,0
162,0.016996,0.106238,0.003584,4.258,1177.5557886315912,30.15075376884422,5129.333333333333,5129.333333333333,0
163,0.008052,0.377584,0.005541,0.5676,55.0,0.0,86.0,86.0,0
